,run_id,state,max_f1,max_f1_macro,log,name,group,data_dir,val_data,drop_last,optimizer,scheduler,batch_size,learn_rate,max_epochs,model_name,num_labels,train_data,data_source,num_workers,token_types,val_percent,from_scratch,max_patience,train_percent,val_data_file,scheduler_args,data_val_origin,train_data_file,optimizer_kwargs,scheduler_kwargs,precision-macro,accuracy,_timestamp,Train Loss,recall,_runtime,f1-macro,precision,recall-macro,Learning Rate,f1,_step,Train Accuracy,av_epoch_loss,accuracy-macro,Token type embedding grad norm,Word embedding grad norm,accuracy-macrp
39,igico5q5,finished,0.8991485688020668,0.8921209446038402,True,bert-large,beetle-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8744107744107744,0.8846153846153846,1616505756.0,0.11313175410032272,0.8846153846153846,1686.0,0.8797647820046816,0.8908515352959797,0.8894769613947696,6.279419128693041e-06,0.885750632034911,13961.0,0.875,0.024357205754835947,0.8846153846153846,0.9194651246070862,0.7995654940605164,
40,1jjom0cr,finished,0.8996287681412487,0.8931190141837424,True,bert-base,beetle-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8721611721611722,0.8824786324786325,1616504061.0,0.0027186356019228697,0.8824786324786325,1028.0,0.8772034444099898,0.8875050875050875,0.8855074719800747,5.608412618928392e-06,0.8835119167395008,16109.0,1.0,0.05977985182748378,0.8824786324786325,0.08863898366689682,0.06195352226495743,
41,1xgnbe38,finished,0.8803418803418803,0.8725093399750934,True,albert-base-squad2,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8569528875379939,0.8675213675213675,1616503025.0,0.0044563389383256435,0.8675213675213675,535.0,0.8606393606393605,0.8702783622996388,0.8656211083437111,6.279419128693041e-06,0.8683154452385221,13961.0,1.0,0.03517248387988865,0.8675213675213675,0.6486711502075195,0.5888933539390564,
42,3r0icb23,finished,0.8772877158893486,0.8708584695605839,True,bert-base-squad2,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8595501440654336,0.8696581196581197,1616502482.0,0.015757782384753227,0.8696581196581197,603.0,0.8647674358014807,0.8784618403356205,0.8763620797011208,7.621432148222334e-06,0.8711418102663133,9665.0,1.0,0.10218096699143428,0.8696581196581197,1.109127402305603,0.8707895278930664,
43,2kpz62tl,finished,0.8932806245404532,0.8864232046129652,True,distilroberta-base-squad2,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8687086568881219,0.8782051282051282,1616501870.0,0.18834471702575684,0.8782051282051282,459.0,0.871219399159035,0.8795085654447173,0.8741827521793275,6.614922383575364e-06,0.8786537530062535,12887.0,0.875,0.09690060117195096,0.8782051282051282,1.113921046257019,0.9707276225090028,
44,2ymbeubi,finished,0.9031841024250891,0.8962024692574977,True,roberta-base-squad2,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8801198801198802,0.8888888888888888,1616501402.0,0.003313943510875106,0.8888888888888888,822.0,0.8823916027140399,0.8899006975930053,0.8850015566625156,6.614922383575364e-06,0.889243286316608,12887.0,1.0,0.09257858907504168,0.8888888888888888,0.02052466571331024,0.017193539068102837,
45,2dw4an42,failed,0.0,0.0,True,distilbert-base-squad2,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,,,,,,,,,,,,,,,
46,3n7jqudf,finished,0.8982998219747337,0.8927323082800115,True,distilroberta,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8875761908345248,0.8974358974358975,1616500540.0,0.0013877864694222808,0.8974358974358975,712.0,0.8927323082800115,0.9018727654065152,0.9008795143212952,4.266399599399099e-06,0.8982998219747337,20405.0,1.0,0.046955914762890384,0.8974358974358975,0.023850755766034126,0.01685130037367344,
47,1fcpfhfp,failed,0.0,0.0,True,distilbert-base,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,,,,,,,,,,,,,,,
48,4jc80eaw,finished,0.9252554656371,0.9204077765198081,True,albert-large,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8990442054958184,0.908119658119658,1616499786.0,0.006161751225590706,0.908119658119658,808.0,0.9034426504810114,0.910741455544323,0.9094411581569116,7.285928893340011e-06,0.9087099600546328,10739.0,1.0,0.09058517680908276,0.908119658119658,0.0834793746471405,0.06650274246931076,
49,2gsx3uf8,finished,0.8897394025991698,0.8835731781996325,True,albert-base,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.850850450785389,0.8611111111111112,1616498970.0,0.05382036417722702,0.8611111111111112,754.0,0.8558997266737091,0.8700478152657724,0.8672556039850561,4.266399599399099e-06,0.8626920929067275,20405.0,1.0,0.02959192482665376,0.8611111111111112,2.263584852218628,1.7196900844573977,
50,2nby99h5,finished,0.9012306134399156,0.8942881835323695,True,roberta-large,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8859782670751899,0.8952991452991453,1616498205.0,0.003714660182595253,0.8952991452991453,1053.0,0.8897494699493746,0.8974806274366669,0.8946528642590287,7.956935403104657e-06,0.8958805398595975,8591.0,1.0,0.1350488087054648,0.8952991452991453,0.005510907154530287,0.004736130591481924,
51,3qe599bb,finished,0.910794333871257,0.9055944055944056,True,roberta-base,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8832462686567164,0.8931623931623932,1616497143.0,0.0005506491288542747,0.8931623931623932,1394.0,0.8888677811550152,0.9001620104605179,0.8997120174346203,3.595393089634452e-06,0.8942827267295352,22553.0,1.0,0.05183225742871061,0.8931623931623932,0.0023549445904791355,0.0017539359396323562,
52,19uwuall,finished,0.8853070006916163,0.8786213786213788,True,bert-large,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8595501440654336,0.8696581196581197,1616495739.0,3.957630542572588e-05,0.8696581196581197,3172.0,0.8647674358014807,0.8784618403356205,0.8763620797011208,2.588883324987481e-06,0.8711418102663133,25775.0,1.0,0.011047884718755764,0.8696581196581197,0.0004059857747051865,0.00036644950159825385,
53,1rfy9mpk,finished,0.898137946800587,0.892320966350302,True,bert-base,beetle-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8854168629298163,0.8952991452991453,1616492558.0,0.0016695604426786304,0.8952991452991453,964.0,0.8903944595001505,0.8993966770132572,0.898038605230386,5.943915873810716e-06,0.89614136407271,15035.0,1.0,0.03535013629771672,0.8952991452991453,0.02515547350049019,0.020890729501843452,
54,157j9x68,finished,0.8941400880316461,0.8884694577899794,True,bert-base,beetle-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8593269607021075,0.8696581196581197,1616241608.0,0.0011201933957636356,0.8696581196581197,901.0,0.8645364258836592,0.877484755230856,0.875233499377335,5.943915873810716e-06,0.8710651783873671,7531.0,1.0,0.04026976488684843,0.8696581196581197,,,
55,3jljr692,finished,0.9064625203959524,0.9008989932046124,True,albert-base-squad2,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8743697795168937,0.8846153846153846,1616240699.0,0.7862411737442017,0.8846153846153846,684.0,0.8793238468150129,0.8892259069097056,0.887219800747198,4.937406109163746e-06,0.8855872997215755,9145.0,0.875,0.02399354961186479,0.8846153846153846,,,
56,3s6f0vg8,finished,0.9060869495955989,0.9000524200594094,True,bert-base-squad2,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8790761942360836,0.8846153846153846,1616240007.0,0.0003962744667660445,0.8846153846153846,951.0,0.8762026060546684,0.8840960855173251,0.8736768368617684,5.608412618928392e-06,0.8842016414074806,8069.0,1.0,0.02917065410629356,0.8846153846153846,,,
57,3avamy4u,finished,0.8833312438853973,0.876737715673082,True,distilroberta-base-squad2,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8475642423010844,0.8568376068376068,1616239048.0,0.020209720358252525,0.8568376068376068,368.0,0.8521884648926392,0.8690784480258165,0.866088107098381,7.285928893340011e-06,0.8586860608639193,5379.0,1.0,0.10778413567785,0.8568376068376068,,,
58,3tng1ilr,finished,0.9106303418803418,0.9052083333333333,True,roberta-base-squad2,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8677814413565709,0.8782051282051282,1616238671.0,0.0006323656998574734,0.8782051282051282,1251.0,0.8724996773777262,0.8825271447033105,0.8798256537982565,3.930896344516775e-06,0.8791848520845812,10759.0,1.0,0.035966939710808436,0.8782051282051282,,,
59,2esxgrw8,finished,0.8829115160586655,0.8757380167324021,True,distilbert-base-squad2,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8460417010507785,0.8525641025641025,1616237412.0,0.2917095422744751,0.8525641025641025,487.0,0.8488874330237021,0.871261653568965,0.8671777708592777,5.943915873810716e-06,0.854729812019407,7531.0,0.875,0.046852167217719454,0.8525641025641025,,,
60,1oyby4g3,finished,0.8854986103914457,0.8790952235150031,True,distilroberta,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8538461538461539,0.8632478632478633,1616236916.0,0.07062934339046478,0.8632478632478633,303.0,0.8586956521739131,0.874819197896121,0.8723536737235367,7.956935403104657e-06,0.8649820388950823,4303.0,1.0,0.17461918937190046,0.8632478632478633,,,
61,23stjx6e,finished,0.8933941988959423,0.8866718326230143,True,distilbert-base,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8801198801198802,0.8888888888888888,1616236605.0,0.0001235517702298239,0.8888888888888888,839.0,0.8823916027140399,0.8899006975930053,0.8850015566625156,2.588883324987481e-06,0.889243286316608,12911.0,1.0,0.011472331758829854,0.8888888888888888,,,
62,vyww9x5j,finished,0.9125371526864825,0.9069695280114423,True,albert-large,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.883140756302521,0.8931623931623932,1616235757.0,0.0017613675445318222,0.8931623931623932,859.0,0.8884694577899794,0.8984369388781153,0.8974548567870486,6.950425638457687e-06,0.8941400880316461,5917.0,1.0,0.06473173952440787,0.8931623931623932,,,
63,3gmdc8sy,finished,0.895971814945977,0.8899695319434782,True,albert-base,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8724185014507595,0.8824786324786325,1616234890.0,0.0008912748307920992,0.8824786324786325,908.0,0.8764964134059449,0.8853848925533512,0.8821217310087173,5.608412618928392e-06,0.8832336698373213,8069.0,1.0,0.026023558488956423,0.8824786324786325,,,
64,2l538p0n,finished,0.9065464450079835,0.901098901098901,True,roberta-large,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8899673011132743,0.8995726495726496,1616233972.0,0.8476957082748413,0.8995726495726496,1529.0,0.8946667752115428,0.9029233525235943,0.9014632627646326,6.614922383575364e-06,0.9003012447747941,6455.0,0.875,0.08180872610997784,0.8995726495726496,,,
65,20pkvudi,finished,0.9154261813836282,0.9110942249240123,True,roberta-base,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.9001150417026171,0.908119658119658,1616232435.0,0.0375712588429451,0.908119658119658,1516.0,0.9028497221726056,0.9092183309612129,0.9060554171855542,2.588883324987481e-06,0.9084580943731386,12911.0,1.0,0.023372762624535765,0.908119658119658,,,
66,36bofw97,finished,0.89142704216349,0.8847752518791367,True,bert-large,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8797458665033681,0.8888888888888888,1616230909.0,0.4580206573009491,0.8888888888888888,1276.0,0.882638888888889,0.8903517724705722,0.8861301369863014,7.285928893340011e-06,0.8893518518518518,5379.0,0.875,0.05877938707543315,0.8888888888888888,,,
67,250ds2on,finished,0.887380992093034,0.880749426679936,True,bert-base,beetle-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8567612310933854,0.8675213675213675,1616229625.0,0.0012231768341735003,0.8675213675213675,1237.0,0.8614458981950148,0.8723634289139595,0.8690068493150684,4.266399599399099e-06,0.8686372700506977,10221.0,1.0,0.027348190179468677,0.8675213675213675,,,
68,325msndm,finished,0.9027663423570742,0.8953982169021779,True,albert-base-squad2,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8810128710466832,0.8910256410256411,1616228380.0,0.01023926492780447,0.8910256410256411,350.0,0.8865454545454545,0.8976054612975275,0.8968711083437111,7.621432148222334e-06,0.8921336441336442,4841.0,1.0,0.04622108396902896,0.8910256410256411,,,
69,zxw45lva,finished,0.8862739180108413,0.8786213786213788,True,bert-base-squad2,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8733264368273419,0.8782051282051282,1616228022.0,0.003084176452830434,0.8782051282051282,776.0,0.8688489127281844,0.8775497816021419,0.8651541095890412,6.614922383575364e-06,0.8775314806907881,6455.0,1.0,0.04931356253611956,0.8782051282051282,,,
70,j40idsy9,finished,0.8854986103914457,0.8790952235150031,True,distilroberta-base-squad2,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8613981762917933,0.8717948717948718,1616227238.0,0.05221942439675331,0.8717948717948718,513.0,0.8651348651348651,0.8745070532304574,0.8701743462017435,5.943915873810716e-06,0.8725633341017957,7531.0,1.0,0.08440625119638115,0.8717948717948718,,,
71,237ogwy3,finished,0.9088587480638068,0.9038155460919688,True,roberta-base-squad2,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8811280675275308,0.8910256410256411,1616226717.0,0.00136598851531744,0.8910256410256411,1089.0,0.88674356918142,0.8985238027666336,0.8979996886674969,4.937406109163746e-06,0.892202034389438,9145.0,1.0,0.0534956533483637,0.8910256410256411,,,
72,1m2vhzqf,finished,0.8852040023041235,0.8783760371147515,True,distilbert-base-squad2,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8680474034322768,0.8782051282051282,1616225619.0,0.0005705180810764432,0.8782051282051282,678.0,0.8734192832027636,0.8859003742451671,0.8843399750933998,4.266399599399099e-06,0.8795199207881954,10221.0,1.0,0.02365526693756692,0.8782051282051282,,,
73,35pecbad,finished,0.8982209870146183,0.8925290875688916,True,distilroberta,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8678048963230749,0.8782051282051282,1616224933.0,0.00017718698654789478,0.8782051282051282,731.0,0.8729708236705889,0.8841079625165639,0.8820828144458281,3.595393089634452e-06,0.8793621849969738,11297.0,1.0,0.03737862174839121,0.8782051282051282,,,
74,2sym8yv8,finished,0.8854051901506603,0.8788610871440897,True,distilbert-base,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8575089126559714,0.8675213675213675,1616224194.0,0.022761518135666847,0.8675213675213675,586.0,0.8626656569481257,0.8768663253957372,0.8746497509339975,4.937406109163746e-06,0.8690663663401264,9145.0,1.0,0.03155308159354595,0.8675213675213675,,,
75,3jg5xeg4,finished,0.9096997868927693,0.9032429558745348,True,albert-large,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8926844894868659,0.8995726495726496,1616223600.0,0.0018125169444829223,0.8995726495726496,944.0,0.8931190141837424,0.8996934944864353,0.893563200498132,6.614922383575364e-06,0.8996287681412487,6455.0,1.0,0.07485661143784536,0.8995726495726496,,,
76,spmt2qqh,finished,0.9064625203959524,0.9008989932046124,True,albert-base,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8994329257487153,0.903846153846154,1616222648.0,0.00014747865498065948,0.903846153846154,702.0,0.8969581618823483,0.9034958976479446,0.8947306973848069,4.601902854281423e-06,0.9035615260790544,9683.0,1.0,0.02532314379797428,0.903846153846154,,,
77,56ylsa5g,finished,0.9065464450079835,0.901098901098901,True,roberta-large,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8792335115864528,0.8888888888888888,1616221936.0,0.010693586431443691,0.8888888888888888,1556.0,0.8848163574403636,0.8979005743711627,0.8974159402241594,6.614922383575364e-06,0.8901846943497834,6455.0,1.0,0.07171702762636088,0.8888888888888888,,,
78,8zzl3fsx,finished,0.9043800876261608,0.8987495132188135,True,roberta-base,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8641658165631085,0.8739316239316239,1616220372.0,0.011908290907740591,0.8739316239316239,774.0,0.8694190253245371,0.8836974313001392,0.882043897882939,6.614922383575364e-06,0.8754358234673195,6455.0,1.0,0.10374011406753172,0.8739316239316239,,,
79,2gwc8b9k,finished,0.9079595448632317,0.9017684989480774,True,bert-large,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8936063936063936,0.9017094017094016,1616219588.0,0.002094201510772109,0.9017094017094016,1838.0,0.8959618024008815,0.9026443641828256,0.8986612702366127,5.943915873810716e-06,0.90202290712623,7531.0,1.0,0.030640703978548768,0.9017094017094016,,,
80,3mtec359,finished,0.8830238478317486,0.8759966277249187,True,bert-base,beetle-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,beetle,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8663120024494795,0.8760683760683761,1616217741.0,0.002508993726223707,0.8760683760683761,1090.0,0.8690972222222222,0.8776293958473995,0.8724704234122043,4.937406109163746e-06,0.8765847578347576,9145.0,1.0,0.028317566518193987,0.8760683760683761,,,
81,333s9t00,finished,0.8077512643459113,0.8028994546247046,True,albert-base-squad2,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7915412207032657,0.7925925925925926,1616216643.0,0.00031192204914987087,0.7925925925925926,1157.0,0.785823559408465,0.7922005556169114,0.782933273685535,3.6329494241362047e-06,0.7910413558212301,22427.0,0.0,0.017196321417058187,0.7925925925925926,0.0015283833490684628,0.0012288414873182774,
